FuncId,Algorithm,Mean,Std,Best,Median,AvgRuntime,Rank
9,PSO,2733.19096579094,1142.77525529975,1050.89886928815,2508.0381140854,1.20726970333333,3
9,GWO,6478.24244690051,2231.03362539703,3403.49261291203,6357.48166616224,1.57878633,4
9,HHO,2502.6677576732,790.490753666105,1200.62619488811,2417.41093367886,1.42890408666667,2
9,WOA,8477.19183237739,1605.54694147193,4714.11490592768,8524.37481819209,1.06795908666667,6
9,FAEAE,927.464857690431,4.52634719044726,917.241734143864,927.442246047508,7.15719815,1
10,AE,4227.58421416223,657.384857222048,2837.00966753975,4138.37494528121,6.16522911666667,1
10,PSO,4797.27734138828,546.187875681574,3799.05013401797,4642.56597392447,1.09439364666667,4
10,GWO,7214.47876891454,439.210553822144,6337.96431785797,7165.05501751489,1.44795072,5
10,HHO,4692.42797414711,472.57642577897,3427.35699997139,4711.15702603908,1.35424050666667,3
10,WOA,7810.06809107555,673.272310411656,6139.17496004895,7929.1554068132,1.01240172,6
10,FAEAE,4527.83785196024,374.685764658203,3507.11470939205,4486.45226346291,7.02770505333333,2
11,AE,1227.07432302581,39.7556662272044,1159.47598839298,1234.36395460361,5.80241109333333,1
11,PSO,1259.15768547458,81.0270000095104,1140.37874840382,1239.39994440326,0.814855473333333,3
11,GWO,10655.4676280852,234.25361529511,10373.3889209221,10843.5200964943,1.14459972333333,6
11,HHO,1273.79378299986,44.5804003503223,1182.89835683532,1276.53424379471,1.01541697666667,4
11,WOA,6503.55902044417,1936.23644354103,2915.82068488771,6691.47634226093,0.646606466666667,5
11,FAEAE,1238.20442091947,31.5326360722412,1179.20711382155,1241.52224623282,6.69534096333333,2
12,AE,4905865.12571478,1942897.38695104,1583626.92982805,4354325.94092716,5.91316296666667,1
12,PSO,38272527.1391855,122449273.940584,25506.0855871499,1562486.93547428,0.98066411,4
12,GWO,1108375346.22522,449663067.206326,550774720.480541,1044628856.5888,1.24472148,5
12,HHO,14090816.0684547,10356821.2571441,4236713.59114397,10072343.5884124,1.10938157,2
12,WOA,1959760073.63459,1033305094.97373,617981498.534522,1782384412.86184,0.75894269,6
12,FAEAE,16771957.1392207,4247480.70898619,6125392.74134532,16301794.8773678,6.7992523,3
13,AE,523168.598557413,135111.977156482,267524.727421886,503613.477976673,5.83722445666667,2
13,PSO,5696394.96405372,18025526.1886145,2679.37277517225,45919.1691252779,0.879621213333333,4
13,GWO,614029587.383655,391409798.998613,110927849.495174,966280691.875936,1.16977684,6
13,HHO,193305.230684905,89273.6443596076,88886.6241780815,169936.201279663,1.02207890666667,1
13,WOA,189155828.404648,245276847.025205,1541019.34420448,62697014.5886012,0.68037205,5
13,FAEAE,4595606.19134612,1269026.99348298,1924736.95010047,4798501.03057353,6.69792646,3
14,AE,4914.56732686935,3088.74783503356,1760.41834284008,4155.71504453408,6.04900971,1
14,PSO,20144.3813335739,48784.9736172819,2048.78174673078,3860.1276280413,1.07514271666667,3
14,GWO,1784926.28222724,613392.479969861,1071912.42574269,1868116.12801414,1.33049725333333,5
14,HHO,46890.185147019,31168.2352132437,3923.3796694419,40084.2106171167,1.20161895666667,4
14,WOA,1861745.12866935,1869912.4666645,52980.6442297879,1195422.94793236,0.838997566666667,6
14,FAEAE,6194.12639988198,3482.07052607915,2392.90262453973,5115.85667906851,6.90869046333333,2
15,AE,80711.190085123,24862.2025541906,29647.5086815301,83002.0445851544,5.79309869,3
15,PSO,15075.7122891544,14591.133927043,1870.18547812836,9465.29886794796,0.819834636666667,1
15,GWO,32428004.9143708,59058816.4126511,1676478.67830625,12092513.7499429,1.1259885,5
15,HHO,50876.4941217071,43829.3612055704,13267.4698597539,36438.9168870536,0.982934026666667,2
15,WOA,54106595.0886163,131241772.842157,62080.455696021,825971.067430241,0.628874336666667,6
15,FAEAE,474247.640128559,214155.748307648,107847.346280096,485305.909714162,6.64378208333333,4
16,AE,2865.24232618892,287.378107864552,2417.42657640956,2886.01923495698,5.92097467333333,4
16,PSO,2698.84424581776,299.737501467322,2078.49539601426,2703.43487799367,0.940900683333333,2
16,GWO,4023.14747909204,245.554850252365,3680.89225792809,3922.99867765878,1.25124213333333,5
16,HHO,2819.18741925866,368.704039563475,1903.64660748877,2870.6987185651,1.12208421666667,3
16,WOA,4461.11699847598,664.528685910333,3198.59411876285,4472.39383998635,0.772243376666667,6
16,FAEAE,2443.26039328057,122.758714601291,2181.30084363586,2432.63577266396,6.85857359,1
17,AE,2363.27252349302,203.16682725357,2012.56989250546,2376.09991603196,6.70484387,4
17,PSO,2268.42116787677,257.928730367264,1820.64950537314,2224.05999404371,1.64326681333333,3
17,GWO,2953.34709881322,286.301475027335,2297.96943355108,3029.52311690481,1.99127292666667,6
17,HHO,2140.45086124679,183.316091115252,1812.55065594133,2166.59186798853,1.86508714,2
17,WOA,2871.2401821365,356.824249812948,2204.45387176233,2875.96177514838,1.49916925666667,5
17,FAEAE,1973.30062179835,81.1653887762981,1830.56065399971,1982.67831347199,7.58674328666667,1
18,AE,100006.020533635,45149.9535489798,28759.847447693,90876.137095922,5.83872101333333,1
18,PSO,111109.150051573,132809.639292932,13893.0946558455,73999.6194965684,0.879435856666667,2
18,GWO,7357923.37019899,8481666.97726064,373848.369841402,7347738.43965793,1.16674264666667,5
18,HHO,311300.402471346,347357.047621961,41851.0293201282,223854.476061697,1.01981334666667,4
18,WOA,14429926.8558311,13656960.0438515,629439.854118773,9653559.44788441,0.676468853333333,6
18,FAEAE,152334.290808098,54441.035752967,66847.9801302182,148853.145352916,6.71314828,3
19,AE,652149.727547478,448130.890413419,58038.7929936681,629217.154516306,9.19229184666666,2
