algName,runFile,feasible,bestFit,score,meanZ,maxZ,minZ,stdZ,pathLen,detourRatio,turnPenalty,lowAltFrac,highAltFrac
AE,scene4_AE_run030.mat,0,1225.01108486426,1.32289013667032,13.4307921897031,18,11.7219121878537,1.01942694992193,135.701180774413,1.06498650655802,0.0288105445046827,1,0
PSO,scene4_PSO_run006.mat,1,313.864993525323,0.95,10.8491605614032,18,8.48606728023976,1.73823436016905,148.8336248363,1.16805027980025,0.0182530421948543,1,0
GWO,scene4_GWO_run017.mat,1,344.146865131997,1.52893588627996,11.7367461326962,18,10.7877987967888,1.35824688553282,173.70515756296,1.36324273575494,0.0150436771404888,1,0
HHO,scene4_HHO_run002.mat,1,378.461058408119,1.50316367829818,11.9809675848935,18,9.23151287720557,3.06543137473084,173.130306615078,1.35873129009704,0.0176166989007185,1,0
WOA,scene4_WOA_run010.mat,1,479.648882097676,1.75,13.7923965149269,18,12,0.810115883678776,177.149778540114,1.39027621357688,0.0342991699069925,1,0
FAEAE,scene4_FAEAE_run027.mat,1,314.121627585473,1.38835291925107,9.16447561439499,18,8.07445589509186,1.75110974007193,144.56392461931,1.13454155797342,0.0230199753033949,1,0
