algorithm,sceneId,runFile,bestFit,feasible,meanZ,maxZ,minZ,stdZ,pathLen,detourRatio,turnPenalty,lowAltFrac,highAltFrac,costNorm,meanZNorm,maxZNorm,stdZNorm,detourNorm,turnNorm,lowFracNorm,highFracNorm,repScore,inCostGate,manualSelected,isSelected
AE,2,scene2_AE_run001.mat,2649.54572921318,0,22.0864222739785,23.9652955238182,12,1.81791221330847,149.784126641052,1.17550984345875,0.0445977623265709,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
AE,2,scene2_AE_run002.mat,2163.80490586675,0,23.3270295875713,26.2820194031603,12,2.50024814679018,149.568560080336,1.17381807130822,0.0475063036585787,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
AE,2,scene2_AE_run003.mat,1218.58220223818,0,31.5341324616775,38.6938572546745,12,5.9034495462251,194.291872058673,1.52480782330377,0.0414665280382866,0.709090909090909,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
AE,2,scene2_AE_run004.mat,2337.23728295742,0,26.6102690188301,31.1916166230391,12,3.7443280114062,164.460844241564,1.29069311685334,0.0523492973607666,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
AE,2,scene2_AE_run005.mat,2479.0776996327,0,23.2321553449963,26.1797487427413,12,2.88813089727031,166.933346061033,1.31009737745113,0.0432342105730226,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
AE,2,scene2_AE_run006.mat,2216.60105230793,0,26.4288096942222,29.3164099913028,12,3.22100869763557,156.33121125785,1.22689153914034,0.0504678255924209,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
AE,2,scene2_AE_run007.mat,1371.80292557298,0,23.9927012874195,29.7096254832412,12,3.36250184961099,193.904890996182,1.52177078554554,0.0514015138129451,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
AE,2,scene2_AE_run008.mat,2266.06054107159,0,22.9486773730134,28.6922339621504,12,2.96994946295456,149.7221237831,1.17502324336647,0.0385594504552564,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
AE,2,scene2_AE_run009.mat,1352.82622025359,0,24.57697502878,29.1283808410966,12,3.40057462100242,159.282313867644,1.25005187157785,0.037752161516787,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
AE,2,scene2_AE_run010.mat,2306.83219364649,0,21.7018245511743,24.8926976770325,12,2.24683832269518,147.646251879974,1.15873174499073,0.0425075798039995,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
AE,2,scene2_AE_run011.mat,2315.44987430132,0,23.5074224156227,26.5123102947437,12,2.57980754335059,171.057291354501,1.34246221072865,0.0517005791294131,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
AE,2,scene2_AE_run012.mat,2147.90053663416,0,24.4676134166939,27.2216245576227,12,2.57375791267644,149.107031529747,1.17019598286386,0.060180834662863,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
AE,2,scene2_AE_run013.mat,2467.74717993304,0,28.2084685993658,31.7917199057516,12,4.75083650481583,179.876867097623,1.41167847772345,0.0494078649250036,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
AE,2,scene2_AE_run014.mat,1930.0783627842,0,23.2631294434036,27.3087239816406,12,2.75937733803537,160.618131665686,1.26053540548681,0.0544056286704123,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
AE,2,scene2_AE_run015.mat,3027.64641050549,0,25.2774411678649,30.1624179357943,12,3.78303266330886,207.952088133297,1.63201356545811,0.0432495157170274,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
AE,2,scene2_AE_run016.mat,2622.46666423576,0,24.373624816191,26.6497988588544,12,2.62329589608834,168.037684434517,1.31876425462731,0.0708213420541592,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
