algorithm,sceneId,runFile,bestFit,feasible,meanZ,maxZ,minZ,stdZ,pathLen,detourRatio,turnPenalty,lowAltFrac,highAltFrac,costNorm,meanZNorm,maxZNorm,stdZNorm,detourNorm,turnNorm,lowFracNorm,highFracNorm,repScore,inCostGate,manualSelected,isSelected
AE,4,scene4_AE_run001.mat,1553.98002269953,0,16.3336324355052,18.6052440885611,12,1.10136886948576,160.236970987642,1.25754404626186,0.0588875597779657,1,0,0.330287048998426,0.336398430481087,0.303072049991414,0.18735755849372,0.387480833930401,0.678354925388091,1,0,2.03239908839585,0,0,0
AE,4,scene4_AE_run002.mat,1611.22191158328,0,18.0428503460528,19.3280813665931,12,1.60327133854616,145.228781289642,1.13975937095529,0.0526020075247918,1,0,0.43531171534001,0.940097560081213,0.665028126562458,0.720200835442272,0.0607367068250842,0.473445309772791,1,0,2.59779684732975,0,0,0
AE,4,scene4_AE_run003.mat,1492.54340355065,0,16.9541557119597,19.3879422988548,12,1.52683862476805,161.810686655561,1.26989460903462,0.0626735033808594,1,0,0.217566093189814,0.555568472861592,0.695003099962183,0.639056270140882,0.421742284683165,0.801777055562642,1,0,2.54838764323734,0,0,0
AE,4,scene4_AE_run004.mat,1488.66030406201,0,16.6880295784924,18,12,0.924890671724428,143.719025618785,1.12791076795503,0.0416141324181055,1,0,0.210441568892705,0.461572198807436,0,0,0.0278677327020927,0.115239511164856,1,0,1.44177883411475,0,0,0
AE,4,scene4_AE_run005.mat,1751.81848099101,0,16.9225391193966,19.2797830435225,12,1.62364901239223,163.451816511556,1.28277424016362,0.0606165086008057,1,0,0.693271542990093,0.544401430149554,0.640843054686816,0.741834732818902,0.457471413449116,0.734718825398275,1,0,2.719028860647,0,0,0
AE,4,scene4_AE_run006.mat,1799.95981648619,0,17.5323624319616,18.3736250065733,12,1.04876087516994,152.348544518647,1.19563546374613,0.0380791886484739,1,0,0.781598951400537,0.759792224227659,0.187090297634167,0.131506436387445,0.215741465444816,0,1,0,2.08691782752126,0,0,0
AE,4,scene4_AE_run007.mat,1788.57573889759,0,17.3306186043915,18.7528564669709,12,1.12379481292429,159.005877640911,1.24788239265575,0.0580806898213969,1,0,0.760711993026786,0.688535907315287,0.376987990641276,0.211165995246022,0.360678632661831,0.652050886221355,1,0,2.49001522381394,0,0,0
AE,4,scene4_AE_run008.mat,1452.31828446576,0,16.4423285406194,18.1897793843084,12,1.19795553714241,173.932395731588,1.36502610699742,0.0460993071038145,1,0,0.143762978149,0.374790108712065,0.0950307952369956,0.289898509527602,0.685644682691831,0.261456642738624,1,0,1.89502657013185,1,0,0
AE,4,scene4_AE_run009.mat,1737.56056589621,0,16.4295753257996,18,12,0.975644271295311,158.353531253381,1.24276276070888,0.0568905465068432,1,0,0.667111805693533,0.370285648140472,0,0.0538824093910359,0.346476363417306,0.613252098256595,1,0,1.94389239991268,0,0,0
AE,4,scene4_AE_run010.mat,1658.45802245003,0,17.2403638449431,18.3476380962107,12,1.0899454422436,142.438989700308,1.1178650117331,0.0475216138669041,1,0,0.521978261112629,0.656657748664442,0.174077520896055,0.17522991063199,0,0.307823981736493,1,0,1.91396432278881,0,0,0
AE,4,scene4_AE_run011.mat,1433.03966978084,0,17.4238833303581,19.243919760991,12,1.22979060354967,156.967435992663,1.23188464792427,0.0535521466366158,1,0,0.108391502568889,0.721477192063699,0.622884748671665,0.323696113946795,0.31629960691558,0.504419937354098,1,0,2.33370789407665,1,0,0
AE,4,scene4_AE_run012.mat,1687.24779784793,0,18.212448608125,19.997030371419,12,1.50583725337997,148.276961545932,1.16368157136636,0.0526659113618676,1,0,0.574800357206521,1,1,0.616760226107095,0.127098807594215,0.475528581085175,1,0,2.89422597602027,0,0,0
AE,4,scene4_AE_run013.mat,1620.54010757485,0,17.7283566827315,19.2438687727964,12,1.21145702493431,164.090806114257,1.2877890477049,0.0472851896048339,1,0,0.45240829345796,0.829017779299501,0.622859216664049,0.304232324246994,0.471382891393163,0.3001165277672,1,0,2.5506645034579,0,0,0
AE,4,scene4_AE_run014.mat,1694.59589985907,0,17.1302440098531,18.647256849131,12,1.28588624651924,150.05811822976,1.17766013679606,0.0454124932114204,1,0,0.588282301583501,0.617763206204228,0.324109667231073,0.383249887966678,0.165876468165294,0.239066442956472,1,0,2.10956674892883,0,0,0
AE,4,scene4_AE_run015.mat,1373.96274469154,0,17.078443209285,18,12,1.12090311629057,158.178966051666,1.24139276832354,0.0469380204053231,1,0,0,0.599467061504043,0,0.208096034037941,0.342675894766174,0.288798778051681,1,0,1.75561555797959,1,0,1
AE,4,scene4_AE_run016.mat,1734.49828791049,0,16.2522785837151,18,12,1.03244484552438,168.900164299648,1.3255330197427,0.0454800337514946,1,0,0.661493285236452,0.307664089931391,0,0.114184571604813,0.576087694160408,0.241268271140791,1,0,1.88724706468887,0,0,0
AE,4,scene4_AE_run017.mat,1692.32373978854,0,17.5551648965643,18.2971565668436,12,1.12438193866832,151.561551815842,1.18945912390543,0.055980724135077,1,0,0.584113451499474,0.767846099598615,0.148799222633968,0.211789315561643,0.198607803831355,0.583591800327694,1,0,2.23698786887617,0,0,0
AE,4,scene4_AE_run018.mat,1666.51045956002,0,16.2433580510419,18.0473561937301,12,0.932741357499688,158.926473938693,1.24725923027094,0.0534518294235562,1,0,0.536752485674477,0.304513340236368,0.0237133067217255,0.00833465741384825,0.358949930273846,0.501149586438272,1,0,1.8060942787234,0,0,0
AE,4,scene4_AE_run019.mat,1611.63500510696,0,16.9585753840078,18.5041933813978,12,0.995767449142293,154.816616377084,1.21500495789091,0.0496952228738453,1,0,0.436069639481547,0.557129509726493,0.252471564085219,0.0752461218403448,0.26947399423379,0.378683847054673,1,0,1.9996301144449,0,0,0
AE,4,scene4_AE_run020.mat,1918.9955534374,0,17.1136256919272,19.1933933632468,12,1.86682330139868,188.371535851818,1.47834486595434,0.0614132337733504,1,0,1,0.611893583609384,0.597583982860921,1,1,0.760692143617806,1,0,3.24186823572767,0,0,0
AE,4,scene4_AE_run021.mat,1732.74643192875,0,16.6505674307223,18.619031297071,12,1.28883017213574,148.446098647802,1.16500896387851,0.0687539436339812,1,0,0.658279064085671,0.44834049449273,0.309975905189255,0.386375297920374,0.130781100783731,1,1,0,2.28857717426905,0,0,0
AE,4,scene4_AE_run022.mat,1399.65167744552,0,17.2442687679259,18.512704659165,12,1.09206758178629,153.159024723709,1.20199613413453,0.0432698588619928,1,0,0.0471328190555906,0.658036975146539,0.256733531198497,0.177482873822602,0.233386474767583,0.169216354489916,1,0,1.8440041225151,1,0,0
AE,4,scene4_AE_run023.mat,1457.91022823536,0,16.9359753106639,18.8804635791908,12,1.21315290783378,170.983375663124,1.34188211840012,0.0634329808349875,1,0,0.15402280779571,0.549147119346421,0.440886424058309,0.306032753328695,0.621441403850362,0.826536094534164,1,0,2.41487239412371,1,0,0
AE,4,scene4_AE_run024.mat,1606.76520141566,0,16.6996218832344,18.2048999603669,12,1.30118744136299,155.809443029431,1.2227966880886,0.0446349283105257,1,0,0.427134757740196,0.465666623654991,0.102602325582693,0.399494356373127,0.291088878134908,0.213717751458785,1,0,1.8719947225588,0,0,0
AE,4,scene4_AE_run025.mat,1520.74695613488,0,15.3812073047299,18,12,1.18216559956329,159.312975086281,1.25029250164413,0.0501158536797189,1,0,0.269312615842516,0,0,0.273135168836691,0.367364468111865,0.392396452292182,1,0,1.48501787692458,0,0,0
AE,4,scene4_AE_run026.mat,1618.35167814586,0,15.9226072227094,18.1404073093145,12,1.03992560568118,144.805464837893,1.13643717208757,0.050676233671454,1,0,0.448393068330459,0.191223516459135,0.0703080490532058,0.122126498576159,0.0515206609661645,0.410664894599215,1,0,1.53457823767091,0,0,0
AE,4,scene4_AE_run027.mat,1575.85219251974,0,16.2597575674967,18,12,1.13488833281834,164.53446411055,1.29127088755981,0.0395342774543208,1,0,0.370417054879234,0.310305681721065,0,0.222943397944013,0.481041794142203,0.047436036784463,1,0,1.67017933422049,0,0,0
AE,4,scene4_AE_run028.mat,1712.14334221376,0,16.4803455831695,18,12,0.970732761004491,152.587959150697,1.19751439620015,0.0423569197477391,1,0,0.620477505382449,0.388217802955041,0,0.048668118967188,0.220953774626648,0.139454450452378,1,0,1.67882774033666,0,0,0
AE,4,scene4_AE_run029.mat,1647.71496309047,0,17.3984889228587,19.8538280209313,12,1.47612471068132,159.7502121122,1.25372394955131,0.0534926520163953,1,0,0.502267412174403,0.712507837360862,0.92829235221598,0.585215992727135,0.376883579560126,0.502480406940618,1,0,2.7504307663253,0,0,0
AE,4,scene4_AE_run030.mat,1905.83308838909,0,15.9414106108847,18.0293397423333,12,1.07855837206085,156.076165346286,1.22488993198543,0.0446638672388611,1,0,0.975850141794951,0.197864910166103,0.0146916855913902,0.163140861135222,0.296895704431351,0.214661163340939,1,0,1.78676148447525,0,0,0
PSO,4,scene4_PSO_run001.mat,1616.87405725754,0,12.9531958096473,18,10.025048623562,1.46435687175746,147.035898296463,1.15394167369615,0.0415196582389758,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
PSO,4,scene4_PSO_run002.mat,1482.35860641331,0,12.6760057988581,18,9.82453374965437,1.42507738732411,149.671977400553,1.17462969321119,0.0465800269850159,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
PSO,4,scene4_PSO_run003.mat,2528.67942763635,0,15.6138151196182,19.1508231926534,10.6117380590524,2.16808030841926,198.981563283689,1.56161264582677,0.0532993284297356,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
PSO,4,scene4_PSO_run004.mat,1128.66230705363,0,18.5444149568595,21.7421091930978,12,1.26335633264675,185.613040053491,1.45669611693941,0.0459757967559121,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
PSO,4,scene4_PSO_run005.mat,1668.03864188246,0,17.758218863029,19.5887261771143,10.5377764822256,2.93120883301833,177.942754931172,1.39649951356348,0.0264021921292324,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
PSO,4,scene4_PSO_run006.mat,1962.28541649614,0,11.8633928171649,18,8.72863336776831,2.96073228411559,278.602896532683,2.18648300480545,0.0460071509149021,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
PSO,4,scene4_PSO_run007.mat,1017.37753184538,0,24.5855212868072,25.989968870267,12,2.73374517978267,157.68855829651,1.23754403510713,0.0213944844485508,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
PSO,4,scene4_PSO_run008.mat,669.909253231867,0,24.6575924105492,25.9102693118771,12,2.53259043612884,152.417882118773,1.19617962709172,0.0349894005659761,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
