SceneId,AE_Mean,AE_Std,AE_Best,AE_Median,AE_FeasRatio,AE_AvgTime,AE_AvgV,AE_Rank,PSO_Mean,PSO_Std,PSO_Best,PSO_Median,PSO_FeasRatio,PSO_AvgTime,PSO_AvgV,PSO_Rank,GWO_Mean,GWO_Std,GWO_Best,GWO_Median,GWO_FeasRatio,GWO_AvgTime,GWO_AvgV,GWO_Rank,HHO_Mean,HHO_Std,HHO_Best,HHO_Median,HHO_FeasRatio,HHO_AvgTime,HHO_AvgV,HHO_Rank,WOA_Mean,WOA_Std,WOA_Best,WOA_Median,WOA_FeasRatio,WOA_AvgTime,WOA_AvgV,WOA_Rank,FAEAE_Mean,FAEAE_Std,FAEAE_Best,FAEAE_Median,FAEAE_FeasRatio,FAEAE_AvgTime,FAEAE_AvgV,FAEAE_Rank,BestAlgByMean
1,291.38278501979,3.42809150920241,283.623863990965,291.821670621254,1,6.80629238,0,2,285.458327386538,10.4707987385035,278.877300480656,282.342803673005,1,6.88825621,7.01660951563099e-15,1,332.564104451501,21.0008316447621,308.090158024964,328.098989239139,1,6.83458212666667,0,5,310.978433286096,67.6981891974278,280.761525955369,290.888077284954,0.966666666666667,8.81381996333333,0.0666666666666716,4,334.59453898854,122.553445580149,285.76737841412,297.191499932117,0.966666666666667,6.54542205666666,0.117378026447645,6,305.89667169431,10.6439980780211,292.85082426231,302.059014110461,1,68.7244624233333,1.27305573490351e-15,3,PSO
2,1299.2322616049,1204.02157995194,307.417014494673,1080.79727201408,0.466666666666667,6.79747579,6.1,6,664.408010585454,473.539789473923,299.241853539258,363.31855531589,0.633333333333333,6.66163594333333,1.86666666666667,4,332.581854460489,21.9406728765624,296.511207696687,326.338044796872,1,7.42031999333333,0,2,394.017785806664,229.355469134754,300.012722907471,337.656763598362,0.966666666666667,8.48003768,0.233333333333333,3,779.663470324911,651.770717430093,351.939948713877,425.671971127032,0.766666666666667,6.56736875333334,1.86666666666667,5,310.177815541407,3.43873053628435,303.24452697524,310.605128590076,1,92.3314051,0,1,FAEAE
4,2153.8245715348,630.071385679408,1225.01108486426,2098.35760334342,0,6.93716822333333,11.8,6,1129.46847434805,445.546879687293,313.864993525323,1109.3013803242,0.166666666666667,6.69921316333333,4.46666666666667,4,526.506494554821,250.003610631904,340.453708983969,374.312838550644,0.7,7.08931031,0.833333333333333,2,925.737357935964,409.729503142306,376.787617058013,915.485531406576,0.166666666666667,8.57509017333333,3.33333333333333,3,1486.20900200556,453.84265545406,445.252035427221,1593.23245085122,0.133333333333333,6.64641987333333,6.27066454306037,5,316.300800118549,7.16309194469832,312.711278405877,314.983735559589,1,96.7678693366667,7.63833440942108e-15,1,FAEAE
