paperSceneId,algorithm,sceneId,runFile,bestFit,feasible,meanZ,maxZ,minZ,stdZ,pathLen,detourRatio,turnPenalty,lowAltFrac,highAltFrac,costNorm,meanZNorm,maxZNorm,stdZNorm,detourNorm,turnNorm,lowFracNorm,highFracNorm,repScore,inCostGate,manualSelected,isSelected
1,AE,1,scene1_AE_run001.mat,1468.57745699344,0,25.6448092229696,34.1351417576971,12,5.89446977786529,236.389794970773,1.85519345148806,0.0438301665835154,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
1,AE,1,scene1_AE_run002.mat,494.329040473599,1,25.4833684528225,33.1273805976295,12,5.37774235827236,171.538256159006,1.34623683541507,0.039103676129541,1,0,0.327566975789176,0.55287225342616,0.838961202701686,0.884206126818768,0.322578064573428,0.532736561243449,1,0,2.56867373358867,0,0,0
1,AE,1,scene1_AE_run003.mat,346.763228897492,1,28.765200253837,33.078634456822,12,4.66075497374621,143.574458387476,1.12677620044606,0.0246537882915253,1,0,0,0.945982070636504,0.834150625795573,0.684365190255036,0,0.212072092446661,1,0,2.37418953170737,1,0,0
1,AE,1,scene1_AE_run004.mat,493.067087908067,1,20.8677784477995,30.4257252238001,12,4.46288718635082,162.28753281726,1.27363691050182,0.0353640865125002,1,0,0.324765690172503,0,0.572344795037074,0.629214869897558,0.215865791231114,0.449749514457415,1,0,1.85062562177386,0,0,0
1,AE,1,scene1_AE_run005.mat,583.828089650578,1,22.8413723164803,30.0612320948526,12,4.48520036474331,195.310597675655,1.53280280927057,0.0469697790470538,1,0,0.526237200021905,0.236404292482245,0.536374312051054,0.635434067841487,0.596805334398221,0.707297065921491,1,0,2.40282424824651,0,0,0
1,AE,1,scene1_AE_run006.mat,1038.19623299724,0,24.7937054180485,28.4199814148084,12,2.75305634953266,172.620983241589,1.35473410660059,0.046954143208573,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
1,AE,1,scene1_AE_run007.mat,755.52238223908,0,23.4291883580102,25.8209614968488,12,2.41559996297964,190.14828029908,1.49228880403312,0.0383777236202716,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
1,AE,1,scene1_AE_run008.mat,504.427718846911,1,21.9888666339376,24.6260881919324,12,2.20539614557531,160.004866042715,1.25572248042844,0.0559533629478924,1,0,0.349984048543913,0.134288043583831,0,0,0.189533951893166,0.906656133046913,1,0,1.65761577886544,0,0,0
1,AE,1,scene1_AE_run009.mat,391.781580112018,1,24.9561355495522,28.5048093398593,12,3.17773731781462,153.244767737224,1.20266904760444,0.0275019304365938,1,0,0.0999318541663147,0.489718367791976,0.382776688992431,0.27101393234164,0.111552432876057,0.275276596055567,1,0,1.80700665604581,1,0,0
1,AE,1,scene1_AE_run010.mat,1392.7577409365,0,25.0228717543022,30.4502941239862,12,3.87213624946975,195.702187910969,1.53587601994073,0.0419076354948963,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
1,AE,1,scene1_AE_run011.mat,1048.53358919519,0,21.2542112745565,26.7921546892704,12,3.07913483180348,152.147106553444,1.19405457319215,0.0478024987984806,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
1,AE,1,scene1_AE_run012.mat,1161.87221817538,0,23.4612412501117,27.9209169337762,12,3.66021027586868,163.650729847808,1.28433531736187,0.0392915687878678,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
1,AE,1,scene1_AE_run013.mat,676.766604713718,0,28.8546437760974,31.567947592047,12,3.79019055022783,173.120452293743,1.35865395311889,0.0539602824875437,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
1,AE,1,scene1_AE_run014.mat,475.518722910236,1,28.1443171435484,34.7280757589694,12,5.06753905094259,169.700969739935,1.33181776231764,0.0587599787472847,1,0,0.285811783498671,0.871610420657643,0.99692790630742,0.797745303658095,0.301383937009884,0.968939105379824,1,0,3.01911601078367,0,0,0
1,AE,1,scene1_AE_run015.mat,1591.87471574599,0,24.7444158426923,29.6422169179701,12,4.0116206160334,194.756251907247,1.52845228881118,0.0497516949831293,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
1,AE,1,scene1_AE_run016.mat,622.716010977839,0,22.1464829755752,27.879541307244,12,4.01854709635042,150.271648890523,1.17933593114915,0.0358810395549842,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
1,AE,1,scene1_AE_run017.mat,1323.38770319073,0,21.8109065939814,25.3452911398694,12,2.9974239700116,168.064229050514,1.31897257748565,0.0558502483128329,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
1,AE,1,scene1_AE_run018.mat,764.42665018158,0,26.0781689819397,29.6091649605252,12,3.5568639990569,162.982529801564,1.27909126547618,0.0369187806604131,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
1,AE,1,scene1_AE_run019.mat,1633.8794910369,0,25.076762978946,28.4136958651739,12,3.23223308816309,185.93982099829,1.45926070255927,0.0436508076039324,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
1,AE,1,scene1_AE_run020.mat,356.011956941322,1,23.7798392041408,27.0770249041638,12,2.98961455685457,149.832700706034,1.1758910540236,0.0194246695896599,1,0,0.0205303507828541,0.348817288953352,0.241873907367475,0.218579775827077,0.0721923292124239,0.0960301833601709,1,0,1.48561855444794,1,0,0
1,AE,1,scene1_AE_run021.mat,1027.39094468628,0,25.1165508251576,27.2936653130939,12,2.81344913350246,141.744847491027,1.11241736505606,0.0497880274421448,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
1,AE,1,scene1_AE_run022.mat,673.054435280106,1,29.2161626837964,34.7592056451837,12,5.79318649951761,227.842835769028,1.78811668642224,0.0601596550041961,1,0,0.724302076204354,1,1,1,0.972082916010772,1,1,0,3.72436643428767,0,0,0
1,AE,1,scene1_AE_run023.mat,450.122565782365,1,25.6341733536558,30.2608079437564,12,3.39161187257334,156.535368648735,1.22849377182001,0.0352345556395361,1,0,0.229437327259849,0.570936216052966,0.55606971673027,0.330625708298314,0.149511356838787,0.44687503203669,1,0,2.1194531232959,0,0,0
1,AE,1,scene1_AE_run024.mat,396.624346821571,1,23.9293576925119,27.727083825199,12,3.35577459203416,154.002022167027,1.20861200068097,0.0255708994761268,1,0,0.110681840416908,0.366727160390078,0.306025825475025,0.320637030866312,0.120287786720027,0.232424151516915,1,0,1.67691951148994,1,0,0
1,AE,1,scene1_AE_run025.mat,1653.84725714126,0,26.710673926279,36.2343165975004,12,6.27918870983017,272.097379480318,2.13542753248448,0.0517789156529018,0.859090909090909,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
1,AE,1,scene1_AE_run026.mat,382.854279347612,1,27.3700321307964,32.382499621156,12,4.57158340049179,147.074802472533,1.15424699471346,0.0219104632493496,1,0,0.0801150085018382,0.778863729697569,0.765451645557988,0.659511014158475,0.0403784289074092,0.151193636001356,1,0,2.23475554957004,1,0,0
1,AE,1,scene1_AE_run027.mat,797.253731551463,1,26.4093992681197,32.167924729795,12,3.79230404273491,230.262924971553,1.80710961139642,0.036713736518576,1,0,1,0.663795611661668,0.744276040681121,0.44230786657194,1,0.479700252283994,1,0,3.10965559867745,0,0,0
1,AE,1,scene1_AE_run028.mat,1132.75127410615,0,22.5948529109769,25.3565514851058,12,1.95370015861453,166.161942757592,1.30404338363478,0.0496556237452934,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
1,AE,1,scene1_AE_run029.mat,358.922256397139,1,24.3262365157937,27.5781308346292,12,2.99866318598293,145.96650893502,1.14554907730388,0.0150973258592327,1,0,0.0269906411522878,0.414266757521996,0.291326204035036,0.221101837663389,0.0275936424048254,0,1,0,1.50217769956018,1,0,1
1,AE,1,scene1_AE_run030.mat,826.459746711198,0,28.3423370823409,35.2078992302032,12,6.21311134845987,201.645829143146,1.58252187575397,0.053612809370434,0.927272727272727,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
1,PSO,1,scene1_PSO_run001.mat,299.216273695342,1,23.0695853442828,26.3531802809456,12,2.96849050565792,141.928836421032,1.11386131511377,0.0119706517131797,1,0,0.00478320368599238,0.431658306842888,0.379690012770254,0.275891712304082,0.0247213184908158,0.0663035727186134,0,0,0.643577600963617,1,0,0
1,PSO,1,scene1_PSO_run002.mat,466.029992271492,0,25.4971277036791,26.9896653199463,12,2.89153752514129,143.896021841002,1.12929983905446,0.0145098956748005,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
1,PSO,1,scene1_PSO_run003.mat,783.022902784837,1,12.1884551815065,18.8873410123057,8.4303742332854,2.71336243129672,255.39072589696,2.00431326704862,0.0508402559259355,1,0,1,0,0.0403336823775317,0.241032810098744,1,1,0,0,1.43244172783233,0,0,0
1,PSO,1,scene1_PSO_run004.mat,1565.40695353942,0,17.7989020252627,27.2102134596602,8.90339769289611,6.32686681188113,327.54695644162,2.57059729977122,0.0374260894740236,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
1,PSO,1,scene1_PSO_run005.mat,370.106542667156,1,16.574357144077,18,12,1.60408055138869,171.012360251066,1.34210959022373,0.0165269431622454,1,0,0.150608378733183,0.173990292076337,0,0.0894683510846341,0.274713107853835,0.175751382486876,0,0,0.434495920636044,1,0,0
1,PSO,1,scene1_PSO_run006.mat,897.360289116368,0,14.6638798884028,18,10.2577779560966,1.77705438395144,142.505918691383,1.11839027225025,0.0162791880682393,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
1,PSO,1,scene1_PSO_run007.mat,343.417990045072,1,18.6939808439563,19.5955596639944,12,1.69287113384325,159.38920005133,1.25089071721437,0.0144758681111231,1,0,0.0957085608270197,0.258076518759293,0.0725254392724732,0.101600070568224,0.174804491780827,0.126481998707292,0,0,0.443865092604566,1,0,0
1,PSO,1,scene1_PSO_run008.mat,367.346316065678,1,26.7658445067391,36.5383980469003,12,6.67460861993869,151.453836425428,1.18861377063226,0.0259348068227453,0.840909090909091,0,0.144930441081535,0.578290223551005,0.842654456677284,0.782269574601743,0.106594884042824,0.401740014634473,0.192307692307692,0,1.55273268868846,1,0,0
1,PSO,1,scene1_PSO_run009.mat,345.263647644431,1,31.534758855647,39.9999972010435,12,7.74171752485772,147.974026554754,1.16130412943013,0.0220345619177429,0.540909090909091,0,0.0995051798328051,0.767474753331789,0.999999872774704,0.9280718155043,0.0766836565967773,0.308051262019698,0.554945054945055,0,2.09002033896803,1,0,0
1,PSO,1,scene1_PSO_run010.mat,312.391301006324,1,17.0209843196999,18.0044899817443,12,1.17555548835585,154.308821897302,1.21101977319328,0.00998174957927133,1,0,0.0318849581544279,0.191708151116286,0.000204090079285215,0.0309177062675153,0.131135339693601,0.0185276600420156,0,0,0.243912273557758,1,0,1
1,PSO,1,scene1_PSO_run011.mat,502.619703326206,0,34.0359299514513,39.9373646882693,11.3566320937564,9.06436791198142,157.048858185162,1.23252365147494,0.0154777485230885,0.318181818181818,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0
1,PSO,1,scene1_PSO_run012.mat,332.231898244857,1,36.4880598462572,39.9685649316088,12,6.14613849812641,153.609561482489,1.20553195870194,0.0174938728353056,0.218181818181818,0,0.0726981558938835,0.96397396682382,0.998571133254945,0.710063141261066,0.12512474196303,0.198978240579566,0.945054945054945,0,2.52500174819459,1,0,0
1,PSO,1,scene1_PSO_run013.mat,296.891005813872,1,23.2125129921885,26.0297517642278,12,2.6727459186158,139.052809743238,1.09129018060431,0.00921044662492833,1,0,0,0.437328297512337,0.364988716555808,0.235483256028652,0,0,0,0,0.58761083124711,1,0,0
1,PSO,1,scene1_PSO_run014.mat,334.419042451641,1,32.9323782735574,39.9943494967789,12,6.60636327062749,149.098191403688,1.17012660531744,0.0181653679663791,0.545454545454545,0,0.0771972315982587,0.822918813141842,0.999743158944497,0.772945010993582,0.0863465840936772,0.215108392082742,0.549450549450549,0,2.04667499272619,1,0,0
1,PSO,1,scene1_PSO_run015.mat,310.624462966653,1,21.860794639449,26.0519707315625,12,4.88629777481917,141.895354513783,1.11359854820761,0.0161007031348388,1,0,0.0282504753099986,0.383705149296721,0.365998669616479,0.53792738286588,0.0244335197373593,0.165512564808788,0,0,0.714503627881136,1,0,0
1,PSO,1,scene1_PSO_run016.mat,316.166087951833,1,33.3611634531445,37.4502660947933,12,5.37941381538489,143.561236799104,1.12667243706588,0.013774337123619,0.318181818181818,0,0.0396499021316272,0.83992887384795,0.884103004308788,0.60530328368355,0.0387528606744954,0.109630348428721,0.824175824175824,0,2.13152233523883,1,0,0
