paperSceneId,algorithm,sceneId,runFile,bestFit,feasible,meanZ,maxZ,minZ,stdZ,pathLen,detourRatio,turnPenalty,lowAltFrac,highAltFrac,costNorm,meanZNorm,maxZNorm,stdZNorm,detourNorm,turnNorm,lowFracNorm,highFracNorm,repScore,inCostGate,manualSelected,isSelected
3,AE,4,scene4_AE_run001.mat,1608.69759312032,0,23.7056089646013,28.6875003959715,12,3.84008250657208,168.145814193695,1.31961285987764,0.0611263006079554,1,0,0.605124607265498,0.336194416301716,0.460343249417301,0.582449423520878,0.599879922963531,0.860313664474607,0,0,1.56705622161201,0,0,0
3,AE,4,scene4_AE_run002.mat,1742.49421848369,0,21.2077111912992,23.385341579137,12,1.8869902169248,156.681478358632,1.2296404447423,0.0534441044831099,1,0,0.718421077744968,0.0686786321765752,0.0262305344673912,0,0.318301573691076,0.575083917709508,0,0,0.758403631801379,0,0,0
3,AE,4,scene4_AE_run003.mat,1582.96508943971,0,24.6255960331493,31.7729418200997,12,4.21302441539918,163.417272536169,1.28250313811823,0.0568314921730519,1,0,0.583334806247006,0.434721691780349,0.712962870918352,0.693667823672542,0.483741057742924,0.70085312709907,0,0,1.67132055885553,0,0,0
3,AE,4,scene4_AE_run004.mat,1578.08365670496,0,23.7250960350626,25.1915361066192,12,2.41094781917608,151.959943973658,1.19258571624582,0.0480346881277248,1,0,0.579201300650523,0.338281410809848,0.174112187420426,0.156254164228846,0.202334815801084,0.374239467487337,0,0,0.881196758191572,0,0,0
3,AE,4,scene4_AE_run005.mat,1841.60349371449,0,22.9892220707099,25.5833131594205,12,2.17899540178735,165.295026691916,1.29723980309853,0.0541186880307184,1,0,0.802344951347412,0.259471980458003,0.20618881996237,0.0870815232284869,0.529861035657191,0.600130309565345,0,0,1.18219189110649,0,0,0
3,AE,4,scene4_AE_run006.mat,894.080182411791,0,29.9038170249146,35.278751238501,12,5.11634986552623,184.436523153917,1.44746278075447,0.0441085676357898,0.95,0,0,1,1,0.963056725808475,1,0.228467824133674,1,0,3.13215131110559,1,0,1
3,AE,4,scene4_AE_run007.mat,1580.42881529255,0,23.1941151530416,26.5249157561411,12,2.8515275948801,159.707061367379,1.25338530134855,0.0452590926096273,1,0,0.581187136914827,0.281415285811654,0.283282259406024,0.287643468120937,0.392613656087011,0.271185289504448,0,0,0.995664055477854,0,0,0
3,AE,4,scene4_AE_run008.mat,1555.71682429754,0,23.1470439485529,26.1265786221546,12,2.45884236685394,157.546928330863,1.23643251933788,0.0379551609413014,1,0,0.560261486879553,0.276374130679888,0.250668522120142,0.170537233100006,0.339558101593322,0,0,0,0.798644144079144,0,0,0
3,AE,4,scene4_AE_run009.mat,1555.00759976918,0,20.5664323862061,23.0649675039095,12,2.03731096415499,154.681759150537,1.21394659475977,0.0469221270105962,1,0,0.559660928863817,0,0,0.0448285178491317,0.269185982371617,0.332931549732808,0,0,0.516296411205322,0,0,0
3,AE,4,scene4_AE_run010.mat,1369.42657751368,0,22.6742089747169,24.2850827958121,12,2.21042441396226,158.345906733955,1.24270292327592,0.0474881301742043,1,0,0.402514403288759,0.22573522137804,0.0998965855639803,0.0964542549320228,0.359182005069612,0.35394649603209,0,0,0.748492564343351,0,0,0
3,AE,4,scene4_AE_run011.mat,1911.07612284956,0,23.0575957520444,27.8376639283164,12,2.76538611906254,166.918616997163,1.30998178336281,0.0496201738668179,1,0,0.861173069430038,0.266794553531733,0.390763135169147,0.261954434787936,0.569738433233764,0.433106448818188,0,0,1.31157219376668,0,0,0
3,AE,4,scene4_AE_run012.mat,1660.28292215758,0,23.792297880856,28.2398371205853,12,2.60895582995622,169.302048915196,1.32868702098505,0.0545000214915972,1,0,0.648806095438845,0.3454784845509,0.423690948614039,0.215303934863206,0.628278486032146,0.614288714884854,0,0,1.39675596031386,0,0,0
3,AE,4,scene4_AE_run013.mat,1828.58731972487,0,26.860410246139,28.7519327889655,12,3.01869672151808,150.253962947771,1.17919713139605,0.0485708518729391,1,0,0.791323099576739,0.674062181592147,0.465618632901573,0.337496494502174,0.160433799634931,0.394146515782746,0,0,1.40843744385853,0,0,0
3,AE,4,scene4_AE_run014.mat,1726.40004735199,0,24.1465867631434,27.8554689750055,12,3.09846998089235,153.901976588244,1.2078268402952,0.0439658923874563,1,0,0.704792835780259,0.38342153777147,0.392220918201495,0.361286404063139,0.250033552624197,0.223170481513092,0,0,1.10231304021586,0,0,0
3,AE,4,scene4_AE_run015.mat,1667.50083313465,0,24.8245479479798,28.0158281230276,12,3.10829795962737,162.368194564111,1.27426994605466,0.0552262908143033,1,0,0.654918086946226,0.456028719661124,0.405350276924946,0.364217295029702,0.457974397739237,0.641254130975802,0,0,1.42637332173738,0,0,0
3,AE,4,scene4_AE_run016.mat,1490.47917881299,0,24.2005443979038,27.5639631271188,12,3.14514714492422,143.721972959683,1.12793389876545,0.0515655459732889,1,0,0.505019473445224,0.389200204587517,0.36835396147284,0.375206425879856,0,0.505335533350154,0,0,0.992438441438815,0,0,0
3,AE,4,scene4_AE_run017.mat,1630.92275387781,0,25.2545606788611,29.1791475156157,12,3.22519681669135,167.09004809313,1.31132717920216,0.0648885232990928,1,0,0.623944456143027,0.502081522187714,0.500596714709287,0.399078766895663,0.573948994203967,1,0,0,1.7169087557242,0,0,0
3,AE,4,scene4_AE_run018.mat,1542.70201084015,0,25.6136359501549,28.5945165809672,12,3.71575407169837,152.871121027205,1.19973665820208,0.0448899982734782,1,0,0.549240787182035,0.540537180296225,0.452730226538813,0.545372309652121,0.224714457703067,0.25748130664312,0,0,1.2370293764983,0,0,0
3,AE,4,scene4_AE_run019.mat,1670.72044033238,0,22.730548734625,27.3751349143639,12,3.78655195247708,170.619583106649,1.3390270646591,0.0553566297054861,1,0,0.65764438987683,0.231769005150274,0.352893706333386,0.566485589892197,0.660638764732706,0.646093441027453,0,0,1.39438614278382,0,0,0
3,AE,4,scene4_AE_run020.mat,1568.39483263895,0,22.9098862460636,25.0534135111455,12,2.23997642224858,160.186135884997,1.25714509101278,0.0528587123181878,1,0,0.570996986327988,0.25097540162827,0.162803439985952,0.105267228226468,0.40438032218874,0.553349083523357,0,0,0.976237855414438,0,0,0
3,AE,4,scene4_AE_run021.mat,1710.31751906545,0,25.4605888974027,28.4547749869121,12,3.22787730875282,156.494809018697,1.22817545875556,0.0410691994971268,1,0,0.69117445275824,0.524146396508896,0.441288924065177,0.399878140823987,0.313716742493281,0.115620118812405,0,0,1.23105027782308,0,0,0
