paperScene,algName,runFile,feasible,bestFit,score,meanZ,maxZ,minZ,stdZ,pathLen,detourRatio,turnPenalty,lowAltFrac,highAltFrac
1,AE,scene1_AE_run029.mat,1,358.922256397139,1.30318775518871,24.3262365157937,27.5781308346292,12,2.99866318598293,145.96650893502,1.14554907730388,0.0150973258592327,1,0
1,PSO,scene1_PSO_run010.mat,1,312.391301006324,0.497296312499375,17.0209843196999,18.0044899817443,12,1.17555548835585,154.308821897302,1.21101977319328,0.00998174957927133,1,0
1,GWO,scene1_GWO_run019.mat,1,309.080424795056,1.00701755956186,11.5082144601799,18,10.8084528414745,1.08563524991787,151.11465912652,1.18595189809287,0.00843776216943787,1,0
1,HHO,scene1_HHO_run028.mat,1,314.967382140973,0.611389943483447,11.8548484019301,18,11.1477832402855,1.01532807246726,149.57502585331,1.17386881486795,0.00932854002656605,1,0
1,WOA,scene1_WOA_run016.mat,1,315.162032183267,0.459210570713273,16.3947679620508,18,12,0.76439427048134,155.50780744412,1.22042944392447,0.0146353348449678,1,0
1,FAEAE,scene1_FAEAE_run007.mat,1,300.082101302646,2.1,14.4506035533465,18,12,1.06086972058505,133.885214698486,1.05073475608545,0.00497022136053334,1,0
