paperScene,algName,runFile,feasible,bestFit,score,meanZ,maxZ,minZ,stdZ,pathLen,detourRatio,turnPenalty,lowAltFrac,highAltFrac
3,AE,scene4_AE_run006.mat,0,894.080182411791,0.95,29.9038170249146,35.278751238501,12,5.11634986552623,184.436523153917,1.44746278075447,0.0441085676357898,0.95,0
3,PSO,scene4_PSO_run017.mat,1,293.442278886527,0,32.4457743406119,37.4348660385289,12,5.3008345962431,144.731635300666,1.13585775589912,0.0139469257059001,0.7,0
3,GWO,scene4_GWO_run004.mat,1,340.138206419853,0.580079149788662,13.7461841172561,18,11.99671283136,0.902159360193798,173.283632622034,1.35993459671221,0.013629018155617,1,0
3,HHO,scene4_HHO_run016.mat,1,314.343073561944,0.541880603908544,29.4577821028617,34.5471605775374,12,4.16130752786989,151.213676088761,1.18672898586841,0.0244802874187183,1,0
3,WOA,scene4_WOA_run013.mat,1,342.523682255551,0.521749535967522,32.6299717294332,34.679444082525,12,4.50287577665492,147.34260835828,1.15634874248801,0.0364252856624806,1,0
3,FAEAE,scene4_FAEAE_run026.mat,1,327.083065882907,1.36453888297621,16.769979043099,18.0186776045608,12,0.876989018260105,142.422408808664,1.11773488445074,0.0203687960487548,1,0
