SceneId,AE_Mean,AE_Std,AE_Best,AE_Median,AE_FeasRatio,AE_AvgTime,AE_AvgV,AE_Rank,PSO_Mean,PSO_Std,PSO_Best,PSO_Median,PSO_FeasRatio,PSO_AvgTime,PSO_AvgV,PSO_Rank,GWO_Mean,GWO_Std,GWO_Best,GWO_Median,GWO_FeasRatio,GWO_AvgTime,GWO_AvgV,GWO_Rank,HHO_Mean,HHO_Std,HHO_Best,HHO_Median,HHO_FeasRatio,HHO_AvgTime,HHO_AvgV,HHO_Rank,WOA_Mean,WOA_Std,WOA_Best,WOA_Median,WOA_FeasRatio,WOA_AvgTime,WOA_AvgV,WOA_Rank,FAEAE_Mean,FAEAE_Std,FAEAE_Best,FAEAE_Median,FAEAE_FeasRatio,FAEAE_AvgTime,FAEAE_AvgV,FAEAE_Rank,BestAlgByMean
1,575.050481951656,377.003080417746,338.300206617052,412.246886089511,0.8,7.2955195,0.9,5,440.395999573713,211.814273419223,323.641202976746,365.972535839065,0.8,7.04534289,0.500000000000001,3,331.397714292379,14.0804681891571,310.763900884262,332.307540482662,1,7.39390767,0,2,446.370655013798,191.203369411244,316.878761692676,368.440134342335,0.8,8.82591629,0.5,4,603.572665649873,245.976798979007,325.571074687837,543.954930623728,0.8,7.01579789,0.6,6,312.644755549198,11.7522967782922,294.569299902259,315.010902764906,1,74.29917226,0,1,FAEAE
2,2036.23707527608,517.985878741915,1218.58220223818,2241.33079668976,0,7.40585899,9.8,6,552.381793736448,331.104175361367,299.929531615034,384.00449691471,0.7,7.13217683,1.10000000000001,4,362.098397617765,39.620186399569,309.06809257665,346.270217758926,1,7.43206272,0,3,336.375553416972,38.7812630973738,294.476078594274,320.660157548296,1,8.84691505,0,2,1264.73135992131,723.993614800152,485.573831001059,1268.66627263463,0.5,7.17975442,3.9968021514159,5,308.813077843164,2.89331353351109,304.351706988568,308.720134382147,1,96.18340559,0,1,FAEAE
4,1782.62657327983,209.051765861892,1545.42451485886,1751.50106846205,0,7.33813467,8.3,6,673.930035735447,331.713482377972,293.822065718546,703.560085322596,0.4,7.20035244,2.10000000000002,4,368.57475202074,21.7968983148227,342.915402871984,365.702572263041,1,7.5930734,0,2,595.959401271975,295.993097414931,301.423367599571,551.579797255363,0.5,9.06977527,1.3,3,985.971140569807,220.708194782926,442.932791650741,1014.42889734883,0.1,7.20061814,2.9,5,313.577930218305,3.4183588693955,305.338339674199,314.081788308449,1,109.70343449,0,1,FAEAE
