Scene,Algorithm,Run,Seed,BestFitness,Runtime,Feasible,Violation,WallClock
1,AE+Init,2,20270531,303.979488179954,6.925096,1,0,7.160869
1,AE+Init,3,20270532,303.069857640521,6.8723142,1,0,7.1087877
1,AE+Init,4,20270533,303.40701740412,6.8565658,1,0,7.0878878
1,AE+Init,5,20270534,303.701806511898,6.9055865,1,0,7.1358543
1,AE+Init,6,20270535,303.221498026767,6.9050447,1,0,7.1444684
1,AE+Init,7,20270536,303.44128158307,6.8592118,1,0,7.0862829
1,AE+Init,8,20270537,303.633834729747,6.835926,1,0,7.0682316
1,AE+Init,9,20270538,303.967404342638,6.8365412,1,0,7.0625497
1,AE+Init,10,20270539,302.872873016413,6.8079486,1,0,7.029834
1,AE+Init,11,20270540,303.300968011895,6.8974143,1,0,7.1209736
1,AE+Init,12,20270541,304.061624753218,6.8926934,1,0,7.1159055
1,AE+Init,13,20270542,303.510195390404,6.9025191,1,0,7.1329405
1,AE+Init,14,20270543,303.968674221911,6.9507822,1,0,7.1813207
1,AE+Init,15,20270544,303.705628388142,6.9574134,1,0,7.1885259
1,AE+Init,16,20270545,304.043877100166,6.9038767,1,0,7.1363711
1,AE+Init,17,20270546,303.584289154658,6.8682026,1,0,7.1013427
1,AE+Init,18,20270547,304.095768014815,6.8362948,1,0,7.0603803
1,AE+Init,19,20270548,304.182356415399,6.8810154,1,0,7.1055786
1,AE+Init,20,20270549,304.037769544622,6.9208647,1,0,7.1478251
1,AE+Init,21,20270550,304.360300367089,6.9066594,1,0,7.131511
1,AE+Init,22,20270551,303.899808722868,7.058585,1,0,7.2908817
1,AE+Init,23,20270552,303.634979133019,6.8614178,1,0,7.0919744
1,AE+Init,24,20270553,303.875238899271,6.8395853,1,0,7.0703839
1,AE+Init,25,20270554,302.91012069026,6.8325204,1,0,7.0589322
1,AE+Init,26,20270555,303.663560904913,6.9180292,1,0,7.1465582
1,AE+Init,27,20270556,303.704678094845,6.7207784,1,0,6.9426392
1,AE+Init,28,20270557,302.792144024327,6.7740631,1,0,7.0030499
1,AE+Init,29,20270558,303.78293223048,6.8567177,1,0,7.0842541
1,AE+Init,30,20270559,303.460945504879,6.901383,1,0,7.122341
1,AE+Init+AOS,1,20270630,302.143920553212,6.8312247,1,0,7.0609092
1,AE+Init+AOS,2,20270631,301.664396925089,6.8980017,1,0,7.1333744
1,AE+Init+AOS,3,20270632,303.887121352208,6.8909522,1,0,7.1156362
1,AE+Init+AOS,4,20270633,302.05550336032,6.8873029,1,0,7.1213109
1,AE+Init+AOS,5,20270634,302.405325908371,6.8554474,1,0,7.0873238
1,AE+Init+AOS,6,20270635,302.637715044494,6.8166281,1,0,7.040089
1,AE+Init+AOS,7,20270636,301.4098290348,6.8750224,1,0,7.1019015
1,AE+Init+AOS,8,20270637,302.305794854707,6.8960147,1,0,7.1173967
1,AE+Init+AOS,9,20270638,302.954637310472,6.890601,1,0,7.1205272
1,AE+Init+AOS,10,20270639,299.35364609971,7.0205417,1,0,7.2627126
1,AE+Init+AOS,11,20270640,301.997425535287,6.9768806,1,0,7.2004435
1,AE+Init+AOS,12,20270641,301.696892455963,6.789327,1,0,7.0167726
1,AE+Init+AOS,13,20270642,302.030439938139,6.8687961,1,0,7.0977732
1,AE+Init+AOS,14,20270643,304.003342308716,6.9356256,1,0,7.1599685
1,AE+Init+AOS,15,20270644,301.08476605691,6.917995,1,0,7.1408783
1,AE+Init+AOS,16,20270645,302.751449496659,6.8821334,1,0,7.1115737
1,AE+Init+AOS,17,20270646,302.291917834708,6.9578889,1,0,7.189228
1,AE+Init+AOS,18,20270647,303.035966186064,6.9991593,1,0,7.2296186
1,AE+Init+AOS,19,20270648,304.646075056841,6.887228,1,0,7.1105476
1,AE+Init+AOS,20,20270649,302.64249555112,6.9418847,1,0,7.1648977
1,AE+Init+AOS,21,20270650,303.173306541425,7.5717649,1,0,7.7977347
1,AE+Init+AOS,22,20270651,304.194791432098,7.0893196,1,0,7.3232604
1,AE+Init+AOS,23,20270652,302.139634783937,6.9191027,1,0,7.1550915
1,AE+Init+AOS,24,20270653,303.563373985363,6.9217351,1,0,7.1505653
1,AE+Init+AOS,25,20270654,302.000541378307,6.9613024,1,0,7.1927357
1,AE+Init+AOS,26,20270655,303.192621700871,7.0368997,1,0,7.28619
1,AE+Init+AOS,27,20270656,303.894608817993,7.0874519,1,0,7.3198702
1,AE+Init+AOS,28,20270657,303.421197915851,6.9607111,1,0,7.1929152
1,AE+Init+AOS,29,20270658,303.928511564629,6.9292176,1,0,7.1546641
1,AE+Init+AOS,30,20270659,303.255472319742,6.8335654,1,0,7.0646616
1,AE+Init+AOS+Repair,1,20270730,303.934569887923,10.0664614,1,0,10.297149
1,AE+Init+AOS+Repair,2,20270731,303.196483426266,9.7864703,1,0,10.0109318
1,AE+Init+AOS+Repair,3,20270732,300.341500184407,9.4708258,1,0,9.7026013
1,AE+Init+AOS+Repair,4,20270733,303.950446173747,9.8473128,1,0,10.0786839
1,AE+Init+AOS+Repair,5,20270734,299.560299937402,9.743558,1,0,9.9675669
1,AE+Init+AOS+Repair,6,20270735,303.109691816952,9.7645678,1,0,10.002322
1,AE+Init+AOS+Repair,7,20270736,303.52943008188,9.7363046,1,0,9.9642846
1,AE+Init+AOS+Repair,8,20270737,304.226975737101,9.9539246,1,0,10.1850524
1,AE+Init+AOS+Repair,9,20270738,302.246425418068,10.1519582,1,0,10.3756879
1,AE+Init+AOS+Repair,10,20270739,304.647401616642,9.9000587,1,0,10.1291489
1,AE+Init+AOS+Repair,11,20270740,301.938302465396,9.8545662,1,0,10.0847116
1,AE+Init+AOS+Repair,12,20270741,303.067552716284,9.4762834,1,0,9.7031459
1,AE+Init+AOS+Repair,13,20270742,303.977008830975,9.8236488,1,0,10.0535231
1,AE+Init+AOS+Repair,14,20270743,303.008151215701,9.4422774,1,0,9.6639338
1,AE+Init+AOS+Repair,15,20270744,303.997124656373,9.4188409,1,0,9.6537098
1,AE+Init+AOS+Repair,16,20270745,303.608775504511,9.5143183,1,0,9.7449486
1,AE+Init+AOS+Repair,17,20270746,301.349365155055,9.7618146,1,0,9.9874938
1,AE+Init+AOS+Repair,18,20270747,302.950458169653,9.6170523,1,0,9.8459427
1,AE+Init+AOS+Repair,19,20270748,303.175920570034,9.433701,1,0,9.6624646
1,AE+Init+AOS+Repair,20,20270749,302.634436134277,9.5780268,1,0,9.8070865
1,AE+Init+AOS+Repair,21,20270750,302.492255203129,9.3783133,1,0,9.6078303
1,AE+Init+AOS+Repair,22,20270751,302.400374393474,9.6188089,1,0,9.8491436
1,AE+Init+AOS+Repair,23,20270752,303.453668555085,10.6504599,1,0,10.880805
1,AE+Init+AOS+Repair,24,20270753,298.417725979443,9.6296328,1,0,9.8918697
1,AE+Init+AOS+Repair,25,20270754,301.089142700391,10.0037216,1,0,10.2327051
1,AE+Init+AOS+Repair,26,20270755,303.616577710748,9.9129438,1,0,10.1356445
1,AE+Init+AOS+Repair,27,20270756,304.464440518412,9.6760833,1,0,9.9097337
1,AE+Init+AOS+Repair,28,20270757,300.49196665381,9.7374308,1,0,9.9645219
1,AE+Init+AOS+Repair,29,20270758,301.060118473227,9.5453761,1,0,9.7688617
1,AE+Init+AOS+Repair,30,20270759,303.31923945466,9.9708014,1,0,10.2012638
1,FAEAE,1,20270830,301.890421150439,9.8834129,1,0,10.1145827
1,FAEAE,2,20270831,303.321212946983,9.4135283,1,0,9.6481793
1,FAEAE,3,20270832,303.861387596477,9.2990811,1,0,9.5263619
1,FAEAE,4,20270833,302.285789022901,9.6541781,1,0,9.8828184
1,FAEAE,5,20270834,301.894634645242,9.5697518,1,0,9.795803
1,FAEAE,6,20270835,304.265368451185,9.8036361,1,0,10.0344777
1,FAEAE,7,20270836,302.244441396093,9.8318866,1,0,10.0553083
1,FAEAE,8,20270837,302.099258041455,9.8061843,1,0,10.0333384
1,FAEAE,9,20270838,300.905107572413,8.8583512,1,0,9.0881099
1,FAEAE,10,20270839,303.967385463819,9.8179998,1,0,10.0502507
1,FAEAE,11,20270840,301.481105108902,9.6081096,1,0,9.831816
1,FAEAE,12,20270841,301.777684218631,9.6086148,1,0,9.8356497
1,FAEAE,13,20270842,302.377668660204,9.6271035,1,0,9.8495289
1,FAEAE,14,20270843,303.45318760174,9.2225801,1,0,9.4469512
1,FAEAE,15,20270844,302.321343123767,9.7338834,1,0,9.9623824
1,FAEAE,16,20270845,303.34958010831,9.8198437,1,0,10.0471989
1,FAEAE,17,20270846,301.884445366907,9.7482562,1,0,9.9713921
1,FAEAE,18,20270847,301.611609020927,9.8859456,1,0,10.1127783
1,FAEAE,19,20270848,301.961906258263,10.2021093,1,0,10.4299136
1,FAEAE,20,20270849,302.948425895247,10.0158134,1,0,10.2399539
1,FAEAE,21,20270850,300.883701674581,9.9534425,1,0,10.1770593
1,FAEAE,22,20270851,302.1564362219,9.5334248,1,0,9.7575116
1,FAEAE,23,20270852,302.810438140128,9.3878973,1,0,9.6176315
1,FAEAE,24,20270853,301.676227989901,9.8294891,1,0,10.0583099
1,FAEAE,25,20270854,302.305528775821,10.0659135,1,0,10.2894375
1,FAEAE,26,20270855,302.345877003676,9.4430817,1,0,9.6660815
1,FAEAE,27,20270856,302.667899371989,9.9620925,1,0,10.1871926
1,FAEAE,28,20270857,301.580461939092,10.0738859,1,0,10.3010887
1,FAEAE,29,20270858,302.758616595112,9.8013233,1,0,10.0285085
1,FAEAE,30,20270859,300.50272393336,9.7450264,1,0,9.972702
2,Base-AE,1,20280430,2455.54810690073,6.9284678,0,12,6.9539103
2,Base-AE,2,20280431,2067.47744358945,6.8869226,0,9,6.911614
2,Base-AE,3,20280432,2291.61582657999,6.8672636,0,11,6.8918266
2,Base-AE,4,20280433,2311.34465449226,6.8743381,0,11,6.8991708
2,Base-AE,5,20280434,48780.5857247263,6.9252513,0,6,6.9504788
2,Base-AE,6,20280435,2628.62542831965,6.8981658,0,13,6.9230462
2,Base-AE,7,20280436,1213.20855679622,7.0188019,0,5,7.0448048
2,Base-AE,8,20280437,2285.76432785241,6.8436278,0,11,6.8693219
2,Base-AE,9,20280438,1994.41590518254,6.8565032,0,10,6.8808986
2,Base-AE,10,20280439,2157.80359578083,6.7767906,0,11,6.8014109
2,Base-AE,11,20280440,2376.39596993357,6.8795023,0,12,6.9045261
2,Base-AE,12,20280441,2115.67622905793,7.1597308,0,9,7.1868931
2,Base-AE,13,20280442,1391.90384192542,6.8173062,0,6,6.8423569
2,Base-AE,14,20280443,2178.94834837734,6.8300268,0,11,6.854473
2,Base-AE,15,20280444,1937.7781926173,6.753282,0,9,6.7778449
2,Base-AE,16,20280445,2497.00481571987,6.7923218,0,13,6.816991
2,Base-AE,17,20280446,2133.60406834055,6.8063997,0,10,6.8307272
2,Base-AE,18,20280447,2423.46866721695,6.8358138,0,12,6.8606728
2,Base-AE,19,20280448,2073.15825122762,6.7492167,0,10,6.7737982
2,Base-AE,20,20280449,2270.12942166488,6.826003,0,11,6.8521223
2,Base-AE,21,20280450,1998.33536505103,6.934289,0,9,6.9590854
2,Base-AE,22,20280451,2427.7785227098,6.9208202,0,12,6.9458183
2,Base-AE,23,20280452,530.618388864427,6.918336,1,0,6.9428942
2,Base-AE,24,20280453,2413.36599265122,6.7247499,0,12,6.7494949
2,Base-AE,25,20280454,42843.7176795087,6.8705599,0,20,6.8962013
2,Base-AE,26,20280455,2105.5526081312,6.7723267,0,10,6.7977746
2,Base-AE,27,20280456,2171.12683290789,6.7949546,0,11,6.8192576
2,Base-AE,28,20280457,37079.0513522681,6.8067788,0,23,6.8310392
2,Base-AE,29,20280458,556.974954301443,6.7580946,1,0,6.7824929
2,Base-AE,30,20280459,2099.71352877117,6.8537835,0,10,6.8779143
2,AE+Init,1,20280530,33251.2352555994,6.8704221,1,0,7.1474836
2,AE+Init,2,20280531,381.334965465807,6.8235037,1,0,7.1142348
2,AE+Init,3,20280532,342.545042800361,6.9226995,1,0,7.1987442
2,AE+Init,4,20280533,317.180964478985,6.8460817,1,0,7.1356006
2,AE+Init,5,20280534,28070.7625008925,6.9323725,1,0,7.2136446
2,AE+Init,6,20280535,369.642749978041,6.9166136,1,0,7.203959
2,AE+Init,7,20280536,341.821196554587,6.8754989,1,0,7.1596318
2,AE+Init,8,20280537,331.375010466132,6.8218878,1,0,7.1004175
2,AE+Init,9,20280538,392.753653956546,6.903698,1,0,7.1869766
2,AE+Init,10,20280539,26707.3280040018,6.7990948,1,0,7.0769172
2,AE+Init,11,20280540,360.98429780024,6.9164467,1,0,7.1925994
2,AE+Init,12,20280541,386.057293177288,6.8180323,1,0,7.1063625
2,AE+Init,13,20280542,337.533308963207,6.8763689,1,0,7.154503
2,AE+Init,14,20280543,323.59698931103,6.9049227,1,0,7.1898154
2,AE+Init,15,20280544,343.425946034037,6.8507339,1,0,7.1310092
2,AE+Init,16,20280545,37881.2932724571,6.856314,1,0,7.13947
