SceneId,Algorithm,Mean,Std,Best,Median,FeasRatio,AvgRuntime,AvgViolation,AvgLength,AvgEnergy,AvgRisk,AvgSmoothness,Rank
1,AE,827.450635331632,424.655390856285,346.763228897492,716.144493476399,0.466666666666667,7.00752126,1.8,176.487421114561,451.364172328816,80.5215562695001,1.23673308698725,6
1,PSO,440.897375155032,271.853445747917,296.891005813872,338.918516248357,0.833333333333333,6.76655139666667,0.366666666666672,162.665482373062,278.03268201226,46.9129667097395,0.778156819510852,4
1,GWO,329.549462041455,16.7205399582321,309.080424795056,324.141390849562,1,7.22270536333333,0,156.875732032707,229.864079562354,28.8946836713567,0.544412438051497,2
1,HHO,380.051411631159,102.763204016502,304.183064549358,351.075869314134,0.933333333333333,8.45672729333334,0.133333333333333,156.627861649007,272.789369286372,32.9857678813087,1.11337968505305,3
1,WOA,656.330457092136,259.868102773622,315.162032183267,649.822739990795,0.666666666666667,6.65718473666667,0.866666666666667,186.010021401368,471.651377830653,47.555730580323,1.75154863992605,5
1,FAEAE,302.145698291025,1.16163133694237,299.765033111978,302.097500745036,1,9.58756246,0,134.084535418238,182.83802513089,48.6242875090598,0.0613518892093665,1
2,AE,2089.3435223299,613.533867639172,759.282101443196,2180.87753732829,0,6.91494048666667,9.92025555038427,174.103697997863,543.337550918319,84.9549130081718,1.46413664588895,6
2,PSO,714.595870109887,459.011247710778,307.108819200832,563.990176875899,0.5,6.83760318666666,1.96666666666667,171.207134009228,333.799713686012,39.9352595095651,1.24397651715731,4
2,GWO,360.490221175367,43.4106428924323,302.444727705122,350.154385427246,1,7.02341371666667,0,169.033734738078,274.750814814614,22.0563247854128,0.922718706837254,2
2,HHO,501.481547743824,376.498229525591,316.776616723038,355.616290933269,0.866666666666667,8.58920520666667,0.60037173867333,170.849216335199,318.924059162235,31.1968758647631,1.11695622289567,3
2,WOA,982.665356837395,658.26270811571,371.581476604377,683.923158022721,0.633333333333333,6.69925101333333,2.58581253018066,185.864907926727,516.208384513205,48.4140894761064,1.74840151870341,5
2,FAEAE,319.292880853162,6.98614966846949,309.540360297085,319.088563481706,1,8.1687856,0,151.162016931352,242.857495303285,18.6692265326807,0.0886326708219003,1
4,AE,1632.26983000615,204.510633210409,894.080182411791,1628.89776808471,0,7.06801909666667,7.33333333333333,160.42607712163,506.600385251682,56.3671320225367,1.61975537645853,6
4,PSO,902.417804707703,453.325144193282,293.442278886527,825.853336443662,0.3,6.99627095333333,3.20000000000001,165.56838138853,356.668368182402,35.4951558854215,1.69476898150304,5
4,GWO,408.172401058725,81.7552561253236,340.138206419853,409.010697651404,0.966666666666667,7.13764318666667,0.0666666666666667,171.028690850196,335.768916155766,21.2838690747534,0.944784169100555,2
4,HHO,669.980703743459,313.268676955711,314.343073561944,747.885352550916,0.466666666666667,8.80277027,1.6,166.697016078688,364.950275836853,36.7533675881712,1.39654037901911,3
4,WOA,834.74060323119,294.639228858525,342.523682255551,882.664317716331,0.4,6.77512631666667,1.94137689024792,178.857188787339,532.355671082822,38.3982644897923,1.54148845410514,4
4,FAEAE,330.171619066999,2.38124976412662,325.550719270875,330.204759007097,1,11.99058709,0,143.546413864547,223.824768908833,43.5825392157171,0.208645321945965,1
