Scene,Algorithm,Run,Seed,BestFitness,Runtime,Feasible,Violation,WallClock
2,Base-AE,2,20280431,2067.47744358945,6.7237086,0,9,6.7476608
2,Base-AE,3,20280432,2291.61582657999,6.6634201,0,11,6.6875057
2,Base-AE,4,20280433,2311.34465449226,6.708657,0,11,6.7331173
2,Base-AE,5,20280434,48780.5857247263,6.6273043,0,6,6.6515577
2,Base-AE,6,20280435,2628.62542831965,6.6865177,0,13,6.7103708
2,Base-AE,7,20280436,1213.20855679622,6.6529415,0,5,6.6764873
2,Base-AE,8,20280437,2285.76432785241,6.692609,0,11,6.7188279
2,Base-AE,9,20280438,1994.41590518254,6.6953419,0,10,6.719342
2,Base-AE,10,20280439,2157.80359578083,6.7279788,0,11,6.7519297
2,Base-AE,11,20280440,2376.39596993357,6.7481822,0,12,6.7781582
2,Base-AE,12,20280441,2115.67622905793,6.7385718,0,9,6.7624582
2,Base-AE,13,20280442,1391.90384192542,6.7585809,0,6,6.7824918
2,Base-AE,14,20280443,2178.94834837734,6.7052731,0,11,6.729322
2,Base-AE,15,20280444,1937.7781926173,6.6930265,0,9,6.7169644
2,Base-AE,16,20280445,2497.00481571987,6.7521222,0,13,6.7760828
2,Base-AE,17,20280446,2133.60406834055,6.7031427,0,10,6.7271054
2,Base-AE,18,20280447,2423.46866721695,6.6720781,0,12,6.6963721
2,Base-AE,19,20280448,2073.15825122762,6.716506,0,10,6.7410266
2,Base-AE,20,20280449,2270.12942166488,6.737311,0,11,6.7615067
2,Base-AE,21,20280450,1998.33536505103,6.687585,0,9,6.7116385
2,Base-AE,22,20280451,2427.7785227098,6.6746942,0,12,6.6987003
2,Base-AE,23,20280452,530.618388864427,6.7016353,1,0,6.7255759
2,Base-AE,24,20280453,2413.36599265122,6.7111103,0,12,6.735286
2,Base-AE,25,20280454,42843.7176795087,6.7416732,0,20,6.7656136
2,Base-AE,26,20280455,2105.5526081312,6.6856519,0,10,6.7103612
2,Base-AE,27,20280456,2171.12683290789,6.6847516,0,11,6.7087026
2,Base-AE,28,20280457,37079.0513522681,6.7466113,0,23,6.7702552
2,Base-AE,29,20280458,556.974954301443,6.7184626,1,0,6.7422452
2,Base-AE,30,20280459,2099.71352877117,7.2158979,0,10,7.2397484
2,AE+Init,1,20280530,33251.2352555994,6.8202066,1,0,7.1135141
2,AE+Init,2,20280531,381.334965465807,6.7512762,1,0,7.030822
2,AE+Init,3,20280532,342.545042800361,6.6753002,1,0,6.95026
2,AE+Init,4,20280533,317.180964478985,6.6773882,1,0,6.9510147
2,AE+Init,5,20280534,28070.7625008925,6.6830817,1,0,6.9663811
2,AE+Init,6,20280535,369.642749978041,6.7455351,1,0,7.0189814
2,AE+Init,7,20280536,341.821196554587,6.6909008,1,0,6.9689237
2,AE+Init,8,20280537,331.375010466132,6.7377078,1,0,7.0134314
2,AE+Init,9,20280538,392.753653956546,6.6689097,1,0,6.9491172
